Month,Year,Region,Country,Product,Units_Sold,Revenue
Oct,2020,AMAR,United States,LocoTag P4P,106,10600
Oct,2020,AMAR,Canada,LocoTrack HGD4,1274,127400
Oct,2020,AMAR,Canada,LocoTrack HGR4,1062,106200
Oct,2020,AMAR,Canada,LocoTrack HGP4,1062,106200
Oct,2020,AMAR,Canada,LocoTrack HFR4,1062,106200
Oct,2020,AMAR,Canada,LocoTag P4P,106,10600
Oct,2020,AMAR,Mexico,LocoTrack HGD4,1274,127400
Oct,2020,AMAR,Mexico,LocoTrack HGR4,1062,106200
Oct,2020,AMAR,Mexico,LocoTrack HGP4,1062,106200
Oct,2020,AMAR,Mexico,LocoTrack HFR4,1062,106200
Oct,2020,AMAR,Mexico,LocoTag P4P,106,10600
Nov,2020,EMEA,United Kingdom,LocoTrack HGD4,1440,144000
Nov,2020,EMEA,United Kingdom,LocoTrack HGR4,1200,120000
Nov,2020,EMEA,United Kingdom,LocoTrack HGP4,1200,120000
Nov,2020,EMEA,United Kingdom,LocoTrack HFR4,1200,120000
Nov,2020,EMEA,United Kingdom,LocoTag P4P,120,12000
Nov,2020,EMEA,Germany,LocoTrack HGD4,1440,144000
Nov,2020,EMEA,Germany,LocoTrack HGR4,1200,120000
Nov,2020,EMEA,Germany,LocoTrack HGP4,1200,120000
Nov,2020,EMEA,Germany,LocoTrack HFR4,1200,120000
Nov,2020,EMEA,Germany,LocoTag P4P,120,12000
Nov,2020,EMEA,France,LocoTrack HGD4,1440,144000
Nov,2020,EMEA,France,LocoTrack HGR4,1200,120000
Nov,2020,EMEA,France,LocoTrack HGP4,1200,120000
Nov,2020,EMEA,France,LocoTrack HFR4,1200,120000
Nov,2020,EMEA,France,LocoTag P4P,120,12000
Nov,2020,APAC,Japan,LocoTrack HGD4,1152,115200
Nov,2020,APAC,Japan,LocoTrack HGR4,960,96000
Nov,2020,APAC,Japan,LocoTrack HGP4,960,96000
Nov,2020,APAC,Japan,LocoTrack HFR4,960,96000
Nov,2020,APAC,Japan,LocoTag P4P,96,9600
Nov,2020,APAC,Australia,LocoTrack HGD4,1152,115200
Nov,2020,APAC,Australia,LocoTrack HGR4,960,96000
Nov,2020,APAC,Australia,LocoTrack HGP4,960,96000
Nov,2020,APAC,Australia,LocoTrack HFR4,960,96000
Nov,2020,APAC,Australia,LocoTag P4P,96,9600
Nov,2020,APAC,Singapore,LocoTrack HGD4,1152,115200
Nov,2020,APAC,Singapore,LocoTrack HGR4,960,96000
Nov,2020,APAC,Singapore,LocoTrack HGP4,960,96000
Nov,2020,APAC,Singapore,LocoTrack HFR4,960,96000
Nov,2020,APAC,Singapore,LocoTag P4P,96,9600
Nov,2020,AMAR,United States,LocoTrack HGD4,1296,129600
Nov,2020,AMAR,United States,LocoTrack HGR4,1080,108000
Nov,2020,AMAR,United States,LocoTrack HGP4,1080,108000
Nov,2020,AMAR,United States,LocoTrack HFR4,1080,108000
Nov,2020,AMAR,United States,LocoTag P4P,108,10800
Nov,2020,AMAR,Canada,LocoTrack HGD4,1296,129600
Nov,2020,AMAR,Canada,LocoTrack HGR4,1080,108000
Nov,2020,AMAR,Canada,LocoTrack HGP4,1080,108000
Nov,2020,AMAR,Canada,LocoTrack HFR4,1080,108000
Nov,2020,AMAR,Canada,LocoTag P4P,108,10800
Nov,2020,AMAR,Mexico,LocoTrack HGD4,1296,129600
Nov,2020,AMAR,Mexico,LocoTrack HGR4,1080,108000
Nov,2020,AMAR,Mexico,LocoTrack HGP4,1080,108000
Nov,2020,AMAR,Mexico,LocoTrack HFR4,1080,108000
Nov,2020,AMAR,Mexico,LocoTag P4P,108,10800
Dec,2020,EMEA,United Kingdom,LocoTrack HGD4,1464,146400
Dec,2020,EMEA,United Kingdom,LocoTrack HGR4,1220,122000
Dec,2020,EMEA,United Kingdom,LocoTrack HGP4,1220,122000
Dec,2020,EMEA,United Kingdom,LocoTrack HFR4,1220,122000
Dec,2020,EMEA,United Kingdom,LocoTag P4P,122,12200
Dec,2020,EMEA,Germany,LocoTrack HGD4,1464,146400
Dec,2020,EMEA,Germany,LocoTrack HGR4,1220,122000
Dec,2020,EMEA,Germany,LocoTrack HGP4,1220,122000
Dec,2020,EMEA,Germany,LocoTrack HFR4,1220,122000
Dec,2020,EMEA,Germany,LocoTag P4P,122,12200
Dec,2020,EMEA,France,LocoTrack HGD4,1464,146400
Dec,2020,EMEA,France,LocoTrack HGR4,1220,122000
Dec,2020,EMEA,France,LocoTrack HGP4,1220,122000
Dec,2020,EMEA,France,LocoTrack HFR4,1220,122000
Dec,2020,EMEA,France,LocoTag P4P,122,12200
Dec,2020,APAC,Japan,LocoTrack HGD4,1171,117100
Dec,2020,APAC,Japan,LocoTrack HGR4,976,97600
Dec,2020,APAC,Japan,LocoTrack HGP4,976,97600
Dec,2020,APAC,Japan,LocoTrack HFR4,976,97600
Dec,2020,APAC,Japan,LocoTag P4P,97,9700
Dec,2020,APAC,Australia,LocoTrack HGD4,1171,117100
Dec,2020,APAC,Australia,LocoTrack HGR4,976,97600
Dec,2020,APAC,Australia,LocoTrack HGP4,976,97600
Dec,2020,APAC,Australia,LocoTrack HFR4,976,97600
Dec,2020,APAC,Australia,LocoTag P4P,97,9700
Dec,2020,APAC,Singapore,LocoTrack HGD4,1171,117100
Dec,2020,APAC,Singapore,LocoTrack HGR4,976,97600
Dec,2020,APAC,Singapore,LocoTrack HGP4,976,97600
Dec,2020,APAC,Singapore,LocoTrack HFR4,976,97600
Dec,2020,APAC,Singapore,LocoTag P4P,97,9700
Dec,2020,AMAR,United States,LocoTrack HGD4,1317,131700
Dec,2020,AMAR,United States,LocoTrack HGR4,1098,109800
Dec,2020,AMAR,United States,LocoTrack HGP4,1098,109800
Dec,2020,AMAR,United States,LocoTrack HFR4,1098,109800
Dec,2020,AMAR,United States,LocoTag P4P,109,10900
Dec,2020,AMAR,Canada,LocoTrack HGD4,1317,131700
Dec,2020,AMAR,Canada,LocoTrack HGR4,1098,109800
Dec,2020,AMAR,Canada,LocoTrack HGP4,1098,109800
Dec,2020,AMAR,Canada,LocoTrack HFR4,1098,109800
Dec,2020,AMAR,Canada,LocoTag P4P,109,10900
Dec,2020,AMAR,Mexico,LocoTrack HGD4,1317,131700
Dec,2020,AMAR,Mexico,LocoTrack HGR4,1098,109800
Dec,2020,AMAR,Mexico,LocoTrack HGP4,1098,109800
Dec,2020,AMAR,Mexico,LocoTrack HFR4,1098,109800
Dec,2020,AMAR,Mexico,LocoTag P4P,109,10900
Jan,2021,EMEA,United Kingdom,LocoTrack HGD4,1488,148800
Jan,2021,EMEA,United Kingdom,LocoTrack HGR4,1240,124000
Jan,2021,EMEA,United Kingdom,LocoTrack HGP4,1240,124000
Jan,2021,EMEA,United Kingdom,LocoTrack HFR4,1240,124000
Jan,2021,EMEA,United Kingdom,LocoTag P4P,124,12400
Jan,2021,EMEA,United Kingdom,LocoTag E4BL,800,80000
Jan,2021,EMEA,Germany,LocoTrack HGD4,1488,148800
Jan,2021,EMEA,Germany,LocoTrack HGR4,1240,124000
Jan,2021,EMEA,Germany,LocoTrack HGP4,1240,124000
Jan,2021,EMEA,Germany,LocoTrack HFR4,1240,124000
Jan,2021,EMEA,Germany,LocoTag P4P,124,12400
Jan,2021,EMEA,Germany,LocoTag E4BL,800,80000
Jan,2021,EMEA,France,LocoTrack HGD4,1488,148800
Jan,2021,EMEA,France,LocoTrack HGR4,1240,124000
Jan,2021,EMEA,France,LocoTrack HGP4,1240,124000
Jan,2021,EMEA,France,LocoTrack HFR4,1240,124000
Jan,2021,EMEA,France,LocoTag P4P,124,12400
Jan,2021,EMEA,France,LocoTag E4BL,800,80000
Jan,2021,APAC,Japan,LocoTrack HGD4,1190,119000
Jan,2021,APAC,Japan,LocoTrack HGR4,992,99200
Jan,2021,APAC,Japan,LocoTrack HGP4,992,99200
Jan,2021,APAC,Japan,LocoTrack HFR4,992,99200
Jan,2021,APAC,Japan,LocoTag P4P,99,9900
Jan,2021,APAC,Japan,LocoTag E4BL,640,64000
Jan,2021,APAC,Australia,LocoTrack HGD4,1190,119000
Jan,2021,APAC,Australia,LocoTrack HGR4,992,99200
Jan,2021,APAC,Australia,LocoTrack HGP4,992,99200
Jan,2021,APAC,Australia,LocoTrack HFR4,992,99200
Jan,2021,APAC,Australia,LocoTag P4P,99,9900
Jan,2021,APAC,Australia,LocoTag E4BL,640,64000
Jan,2021,APAC,Singapore,LocoTrack HGD4,1190,119000
Jan,2021,APAC,Singapore,LocoTrack HGR4,992,99200
Jan,2021,APAC,Singapore,LocoTrack HGP4,992,99200
Jan,2021,APAC,Singapore,LocoTrack HFR4,992,99200
Jan,2021,APAC,Singapore,LocoTag P4P,99,9900
Jan,2021,APAC,Singapore,LocoTag E4BL,640,64000
Jan,2021,AMAR,United States,LocoTrack HGD4,1339,133900
Jan,2021,AMAR,United States,LocoTrack HGR4,1116,111600
Jan,2021,AMAR,United States,LocoTrack HGP4,1116,111600
Jan,2021,AMAR,United States,LocoTrack HFR4,1116,111600
Jan,2021,AMAR,United States,LocoTag P4P,111,11100
Jan,2021,AMAR,United States,LocoTag E4BL,720,72000
Jan,2021,AMAR,Canada,LocoTrack HGD4,1339,133900
Jan,2021,AMAR,Canada,LocoTrack HGR4,1116,111600
Jan,2021,AMAR,Canada,LocoTrack HGP4,1116,111600
Jan,2021,AMAR,Canada,LocoTrack HFR4,1116,111600
Jan,2021,AMAR,Canada,LocoTag P4P,111,11100
Jan,2021,AMAR,Canada,LocoTag E4BL,720,72000
Jan,2021,AMAR,Mexico,LocoTrack HGD4,1339,133900
Jan,2021,AMAR,Mexico,LocoTrack HGR4,1116,111600
Jan,2021,AMAR,Mexico,LocoTrack HGP4,1116,111600
Jan,2021,AMAR,Mexico,LocoTrack HFR4,1116,111600
Jan,2021,AMAR,Mexico,LocoTag P4P,111,11100
Jan,2021,AMAR,Mexico,LocoTag E4BL,720,72000
Feb,2021,EMEA,United Kingdom,LocoTrack HGD4,1512,151200
Feb,2021,EMEA,United Kingdom,LocoTrack HGR4,1260,126000
Feb,2021,EMEA,United Kingdom,LocoTrack HGP4,1260,126000
Feb,2021,EMEA,United Kingdom,LocoTrack HFR4,1260,126000
Feb,2021,EMEA,United Kingdom,LocoTag P4P,126,12600
Feb,2021,EMEA,United Kingdom,LocoTag E4BL,816,81600
Feb,2021,EMEA,Germany,LocoTrack HGD4,1512,151200
Feb,2021,EMEA,Germany,LocoTrack HGR4,1260,126000
Feb,2021,EMEA,Germany,LocoTrack HGP4,1260,126000
Feb,2021,EMEA,Germany,LocoTrack HFR4,1260,126000
Feb,2021,EMEA,Germany,LocoTag P4P,126,12600
Feb,2021,EMEA,Germany,LocoTag E4BL,816,81600
Feb,2021,EMEA,France,LocoTrack HGD4,1512,151200
Feb,2021,EMEA,France,LocoTrack HGR4,1260,126000
Feb,2021,EMEA,France,LocoTrack HGP4,1260,126000
Feb,2021,EMEA,France,LocoTrack HFR4,1260,126000
Feb,2021,EMEA,France,LocoTag P4P,126,12600
Feb,2021,EMEA,France,LocoTag E4BL,816,81600
Feb,2021,APAC,Japan,LocoTrack HGD4,1209,120900
Feb,2021,APAC,Japan,LocoTrack HGR4,1008,100800
Feb,2021,APAC,Japan,LocoTrack HGP4,1008,100800
Feb,2021,APAC,Japan,LocoTrack HFR4,1008,100800
Feb,2021,APAC,Japan,LocoTag P4P,100,10000
Feb,2021,APAC,Japan,LocoTag E4BL,652,65200
Feb,2021,APAC,Australia,LocoTrack HGD4,1209,120900
Feb,2021,APAC,Australia,LocoTrack HGR4,1008,100800
Feb,2021,APAC,Australia,LocoTrack HGP4,1008,100800
Feb,2021,APAC,Australia,LocoTrack HFR4,1008,100800
Feb,2021,APAC,Australia,LocoTag P4P,100,10000
Feb,2021,APAC,Australia,LocoTag E4BL,652,65200
Feb,2021,APAC,Singapore,LocoTrack HGD4,1209,120900
Feb,2021,APAC,Singapore,LocoTrack HGR4,1008,100800
Feb,2021,APAC,Singapore,LocoTrack HGP4,1008,100800
Feb,2021,APAC,Singapore,LocoTrack HFR4,1008,100800
Feb,2021,APAC,Singapore,LocoTag P4P,100,10000
Feb,2021,APAC,Singapore,LocoTag E4BL,652,65200
Feb,2021,AMAR,United States,LocoTrack HGD4,1360,136000
Feb,2021,AMAR,United States,LocoTrack HGR4,1134,113400
Feb,2021,AMAR,United States,LocoTrack HGP4,1134,113400
Feb,2021,AMAR,United States,LocoTrack HFR4,1134,113400
Feb,2021,AMAR,United States,LocoTag P4P,113,11300
Feb,2021,AMAR,United States,LocoTag E4BL,734,73400
Feb,2021,AMAR,Canada,LocoTrack HGD4,1360,136000
Feb,2021,AMAR,Canada,LocoTrack HGR4,1134,113400
Feb,2021,AMAR,Canada,LocoTrack HGP4,1134,113400
Feb,2021,AMAR,Canada,LocoTrack HFR4,1134,113400
Feb,2021,AMAR,Canada,LocoTag P4P,113,11300
Feb,2021,AMAR,Canada,LocoTag E4BL,734,73400
Feb,2021,AMAR,Mexico,LocoTrack HGD4,1360,136000
Feb,2021,AMAR,Mexico,LocoTrack HGR4,1134,113400
Feb,2021,AMAR,Mexico,LocoTrack HGP4,1134,113400
Feb,2021,AMAR,Mexico,LocoTrack HFR4,1134,113400
Feb,2021,AMAR,Mexico,LocoTag P4P,113,11300
Feb,2021,AMAR,Mexico,LocoTag E4BL,734,73400
Mar,2021,EMEA,United Kingdom,LocoTrack HGD4,1536,153600
Mar,2021,EMEA,United Kingdom,LocoTrack HGR4,1280,128000
Mar,2021,EMEA,United Kingdom,LocoTrack HGP4,1280,128000
Mar,2021,EMEA,United Kingdom,LocoTrack HFR4,1280,128000
Mar,2021,EMEA,United Kingdom,LocoTag P4P,128,12800
Mar,2021,EMEA,United Kingdom,LocoTag E4BL,832,83200
Mar,2021,EMEA,Germany,LocoTrack HGD4,1536,153600
Mar,2021,EMEA,Germany,LocoTrack HGR4,1280,128000
Mar,2021,EMEA,Germany,LocoTrack HGP4,1280,128000
Mar,2021,EMEA,Germany,LocoTrack HFR4,1280,128000
Mar,2021,EMEA,Germany,LocoTag P4P,128,12800
Mar,2021,EMEA,Germany,LocoTag E4BL,832,83200
Mar,2021,EMEA,France,LocoTrack HGD4,1536,153600
Mar,2021,EMEA,France,LocoTrack HGR4,1280,128000
Mar,2021,EMEA,France,LocoTrack HGP4,1280,128000
Mar,2021,EMEA,France,LocoTrack HFR4,1280,128000
Mar,2021,EMEA,France,LocoTag P4P,128,12800
Mar,2021,EMEA,France,LocoTag E4BL,832,83200
Mar,2021,APAC,Japan,LocoTrack HGD4,1228,122800
Mar,2021,APAC,Japan,LocoTrack HGR4,1024,102400
Mar,2021,APAC,Japan,LocoTrack HGP4,1024,102400
Mar,2021,APAC,Japan,LocoTrack HFR4,1024,102400
Mar,2021,APAC,Japan,LocoTag P4P,102,10200
Mar,2021,APAC,Japan,LocoTag E4BL,665,66500
Mar,2021,APAC,Australia,LocoTrack HGD4,1228,122800
Mar,2021,APAC,Australia,LocoTrack HGR4,1024,102400
Mar,2021,APAC,Australia,LocoTrack HGP4,1024,102400
Mar,2021,APAC,Australia,LocoTrack HFR4,1024,102400
Mar,2021,APAC,Australia,LocoTag P4P,102,10200
Mar,2021,APAC,Australia,LocoTag E4BL,665,66500
Mar,2021,APAC,Singapore,LocoTrack HGD4,1228,122800
Mar,2021,APAC,Singapore,LocoTrack HGR4,1024,102400
Mar,2021,APAC,Singapore,LocoTrack HGP4,1024,102400
Mar,2021,APAC,Singapore,LocoTrack HFR4,1024,102400
Mar,2021,APAC,Singapore,LocoTag P4P,102,10200
Mar,2021,APAC,Singapore,LocoTag E4BL,665,66500
Mar,2021,AMAR,United States,LocoTrack HGD4,1382,138200
Mar,2021,AMAR,United States,LocoTrack HGR4,1152,115200
Mar,2021,AMAR,United States,LocoTrack HGP4,1152,115200
Mar,2021,AMAR,United States,LocoTrack HFR4,1152,115200
Mar,2021,AMAR,United States,LocoTag P4P,115,11500
Mar,2021,AMAR,United States,LocoTag E4BL,748,74800
Mar,2021,AMAR,Canada,LocoTrack HGD4,1382,138200
Mar,2021,AMAR,Canada,LocoTrack HGR4,1152,115200
Mar,2021,AMAR,Canada,LocoTrack HGP4,1152,115200
Mar,2021,AMAR,Canada,LocoTrack HFR4,1152,115200
Mar,2021,AMAR,Canada,LocoTag P4P,115,11500
Mar,2021,AMAR,Canada,LocoTag E4BL,748,74800
Mar,2021,AMAR,Mexico,LocoTrack HGD4,1382,138200
Mar,2021,AMAR,Mexico,LocoTrack HGR4,1152,115200
Mar,2021,AMAR,Mexico,LocoTrack HGP4,1152,115200
Mar,2021,AMAR,Mexico,LocoTrack HFR4,1152,115200
Mar,2021,AMAR,Mexico,LocoTag P4P,115,11500
Mar,2021,AMAR,Mexico,LocoTag E4BL,748,74800
Apr,2021,EMEA,United Kingdom,LocoTrack HGD4,1560,156000
Apr,2021,EMEA,United Kingdom,LocoTrack HGR4,1300,130000
Apr,2021,EMEA,United Kingdom,LocoTrack HGP4,1300,130000
Apr,2021,EMEA,United Kingdom,LocoTrack HFR4,1300,130000
Apr,2021,EMEA,United Kingdom,LocoTag P4P,130,13000
Apr,2021,EMEA,United Kingdom,LocoTag E4BL,848,84800
Apr,2021,EMEA,Germany,LocoTrack HGD4,1560,156000
Apr,2021,EMEA,Germany,LocoTrack HGR4,1300,130000
Apr,2021,EMEA,Germany,LocoTrack HGP4,1300,130000
Apr,2021,EMEA,Germany,LocoTrack HFR4,1300,130000
Apr,2021,EMEA,Germany,LocoTag P4P,130,13000
Apr,2021,EMEA,Germany,LocoTag E4BL,848,84800
Apr,2021,EMEA,France,LocoTrack HGD4,1560,156000
Apr,2021,EMEA,France,LocoTrack HGR4,1300,130000
Apr,2021,EMEA,France,LocoTrack HGP4,1300,130000
Apr,2021,EMEA,France,LocoTrack HFR4,1300,130000
Apr,2021,EMEA,France,LocoTag P4P,130,13000
Apr,2021,EMEA,France,LocoTag E4BL,848,84800
Apr,2021,APAC,Japan,LocoTrack HGD4,1248,124800
Apr,2021,APAC,Japan,LocoTrack HGR4,1040,104000
Apr,2021,APAC,Japan,LocoTrack HGP4,1040,104000
Apr,2021,APAC,Japan,LocoTrack HFR4,1040,104000
Apr,2021,APAC,Japan,LocoTag P4P,104,10400
Apr,2021,APAC,Japan,LocoTag E4BL,678,67800
Apr,2021,APAC,Australia,LocoTrack HGD4,1248,124800
Apr,2021,APAC,Australia,LocoTrack HGR4,1040,104000
Apr,2021,APAC,Australia,LocoTrack HGP4,1040,104000
Apr,2021,APAC,Australia,LocoTrack HFR4,1040,104000
Apr,2021,APAC,Australia,LocoTag P4P,104,10400
Apr,2021,APAC,Australia,LocoTag E4BL,678,67800
Apr,2021,APAC,Singapore,LocoTrack HGD4,1248,124800
Apr,2021,APAC,Singapore,LocoTrack HGR4,1040,104000
Apr,2021,APAC,Singapore,LocoTrack HGP4,1040,104000
Apr,2021,APAC,Singapore,LocoTrack HFR4,1040,104000
Apr,2021,APAC,Singapore,LocoTag P4P,104,10400
Apr,2021,APAC,Singapore,LocoTag E4BL,678,67800
Apr,2021,AMAR,United States,LocoTrack HGD4,1404,140400
Apr,2021,AMAR,United States,LocoTrack HGR4,1170,117000
Apr,2021,AMAR,United States,LocoTrack HGP4,1170,117000
Apr,2021,AMAR,United States,LocoTrack HFR4,1170,117000
Apr,2021,AMAR,United States,LocoTag P4P,117,11700
Apr,2021,AMAR,United States,LocoTag E4BL,763,76300
Apr,2021,AMAR,Canada,LocoTrack HGD4,1404,140400
Apr,2021,AMAR,Canada,LocoTrack HGR4,1170,117000
Apr,2021,AMAR,Canada,LocoTrack HGP4,1170,117000
Apr,2021,AMAR,Canada,LocoTrack HFR4,1170,117000
Apr,2021,AMAR,Canada,LocoTag P4P,117,11700
Apr,2021,AMAR,Canada,LocoTag E4BL,763,76300
Apr,2021,AMAR,Mexico,LocoTrack HGD4,1404,140400
Apr,2021,AMAR,Mexico,LocoTrack HGR4,1170,117000
Apr,2021,AMAR,Mexico,LocoTrack HGP4,1170,117000
Apr,2021,AMAR,Mexico,LocoTrack HFR4,1170,117000
Apr,2021,AMAR,Mexico,LocoTag P4P,117,11700
Apr,2021,AMAR,Mexico,LocoTag E4BL,763,76300
May,2021,EMEA,United Kingdom,LocoTrack HGD4,1584,158400
May,2021,EMEA,United Kingdom,LocoTrack HGR4,1320,132000
May,2021,EMEA,United Kingdom,LocoTrack HGP4,1320,132000
May,2021,EMEA,United Kingdom,LocoTrack HFR4,1320,132000
May,2021,EMEA,United Kingdom,LocoTag P4P,132,13200
May,2021,EMEA,United Kingdom,LocoTag E4BL,864,86400
May,2021,EMEA,Germany,LocoTrack HGD4,1584,158400
May,2021,EMEA,Germany,LocoTrack HGR4,1320,132000
May,2021,EMEA,Germany,LocoTrack HGP4,1320,132000
May,2021,EMEA,Germany,LocoTrack HFR4,1320,132000
May,2021,EMEA,Germany,LocoTag P4P,132,13200
May,2021,EMEA,Germany,LocoTag E4BL,864,86400
May,2021,EMEA,France,LocoTrack HGD4,1584,158400
May,2021,EMEA,France,LocoTrack HGR4,1320,132000
May,2021,EMEA,France,LocoTrack HGP4,1320,132000
May,2021,EMEA,France,LocoTrack HFR4,1320,132000
May,2021,EMEA,France,LocoTag P4P,132,13200
May,2021,EMEA,France,LocoTag E4BL,864,86400
May,2021,APAC,Japan,LocoTrack HGD4,1267,126700
May,2021,APAC,Japan,LocoTrack HGR4,1056,105600
May,2021,APAC,Japan,LocoTrack HGP4,1056,105600
May,2021,APAC,Japan,LocoTrack HFR4,1056,105600
May,2021,APAC,Japan,LocoTag P4P,105,10500
May,2021,APAC,Japan,LocoTag E4BL,691,69100
May,2021,APAC,Australia,LocoTrack HGD4,1267,126700
May,2021,APAC,Australia,LocoTrack HGR4,1056,105600
May,2021,APAC,Australia,LocoTrack HGP4,1056,105600
May,2021,APAC,Australia,LocoTrack HFR4,1056,105600
May,2021,APAC,Australia,LocoTag P4P,105,10500
May,2021,APAC,Australia,LocoTag E4BL,691,69100
May,2021,APAC,Singapore,LocoTrack HGD4,1267,126700
May,2021,APAC,Singapore,LocoTrack HGR4,1056,105600
May,2021,APAC,Singapore,LocoTrack HGP4,1056,105600
May,2021,APAC,Singapore,LocoTrack HFR4,1056,105600
May,2021,APAC,Singapore,LocoTag P4P,105,10500
May,2021,APAC,Singapore,LocoTag E4BL,691,69100
May,2021,AMAR,United States,LocoTrack HGD4,1425,142500
May,2021,AMAR,United States,LocoTrack HGR4,1188,118800
May,2021,AMAR,United States,LocoTrack HGP4,1188,118800
May,2021,AMAR,United States,LocoTrack HFR4,1188,118800
May,2021,AMAR,United States,LocoTag P4P,118,11800
May,2021,AMAR,United States,LocoTag E4BL,777,77700
May,2021,AMAR,Canada,LocoTrack HGD4,1425,142500
May,2021,AMAR,Canada,LocoTrack HGR4,1188,118800
May,2021,AMAR,Canada,LocoTrack HGP4,1188,118800
May,2021,AMAR,Canada,LocoTrack HFR4,1188,118800
May,2021,AMAR,Canada,LocoTag P4P,118,11800
May,2021,AMAR,Canada,LocoTag E4BL,777,77700
May,2021,AMAR,Mexico,LocoTrack HGD4,1425,142500
May,2021,AMAR,Mexico,LocoTrack HGR4,1188,118800
May,2021,AMAR,Mexico,LocoTrack HGP4,1188,118800
May,2021,AMAR,Mexico,LocoTrack HFR4,1188,118800
May,2021,AMAR,Mexico,LocoTag P4P,118,11800
May,2021,AMAR,Mexico,LocoTag E4BL,777,77700
Jun,2021,EMEA,United Kingdom,LocoTrack HGD4,1608,160800
Jun,2021,EMEA,United Kingdom,LocoTrack HGR4,1340,134000
Jun,2021,EMEA,United Kingdom,LocoTrack HGP4,1340,134000
Jun,2021,EMEA,United Kingdom,LocoTrack HFR4,1340,134000
Jun,2021,EMEA,United Kingdom,LocoTag P4P,134,13400
Jun,2021,EMEA,United Kingdom,LocoTag E4BL,880,88000
Jun,2021,EMEA,Germany,LocoTrack HGD4,1608,160800
Jun,2021,EMEA,Germany,LocoTrack HGR4,1340,134000
Jun,2021,EMEA,Germany,LocoTrack HGP4,1340,134000
Jun,2021,EMEA,Germany,LocoTrack HFR4,1340,134000
Jun,2021,EMEA,Germany,LocoTag P4P,134,13400
Jun,2021,EMEA,Germany,LocoTag E4BL,880,88000
Jun,2021,EMEA,France,LocoTrack HGD4,1608,160800
Jun,2021,EMEA,France,LocoTrack HGR4,1340,134000
Jun,2021,EMEA,France,LocoTrack HGP4,1340,134000
Jun,2021,EMEA,France,LocoTrack HFR4,1340,134000
Jun,2021,EMEA,France,LocoTag P4P,134,13400
Jun,2021,EMEA,France,LocoTag E4BL,880,88000
Jun,2021,APAC,Japan,LocoTrack HGD4,1286,128600
Jun,2021,APAC,Japan,LocoTrack HGR4,1072,107200
Jun,2021,APAC,Japan,LocoTrack HGP4,1072,107200
Jun,2021,APAC,Japan,LocoTrack HFR4,1072,107200
Jun,2021,APAC,Japan,LocoTag P4P,107,10700
Jun,2021,APAC,Japan,LocoTag E4BL,704,70400
Jun,2021,APAC,Australia,LocoTrack HGD4,1286,128600
Jun,2021,APAC,Australia,LocoTrack HGR4,1072,107200
Jun,2021,APAC,Australia,LocoTrack HGP4,1072,107200
Jun,2021,APAC,Australia,LocoTrack HFR4,1072,107200
Jun,2021,APAC,Australia,LocoTag P4P,107,10700
Jun,2021,APAC,Australia,LocoTag E4BL,704,70400
Jun,2021,APAC,Singapore,LocoTrack HGD4,1286,128600
Jun,2021,APAC,Singapore,LocoTrack HGR4,1072,107200
Jun,2021,APAC,Singapore,LocoTrack HGP4,1072,107200
Jun,2021,APAC,Singapore,LocoTrack HFR4,1072,107200
Jun,2021,APAC,Singapore,LocoTag P4P,107,10700
Jun,2021,APAC,Singapore,LocoTag E4BL,704,70400
Jun,2021,AMAR,United States,LocoTrack HGD4,1447,144700
Jun,2021,AMAR,United States,LocoTrack HGR4,1206,120600
Jun,2021,AMAR,United States,LocoTrack HGP4,1206,120600
Jun,2021,AMAR,United States,LocoTrack HFR4,1206,120600
Jun,2021,AMAR,United States,LocoTag P4P,120,12000
Jun,2021,AMAR,United States,LocoTag E4BL,792,79200
Jun,2021,AMAR,Canada,LocoTrack HGD4,1447,144700
Jun,2021,AMAR,Canada,LocoTrack HGR4,1206,120600
Jun,2021,AMAR,Canada,LocoTrack HGP4,1206,120600
Jun,2021,AMAR,Canada,LocoTrack HFR4,1206,120600
Jun,2021,AMAR,Canada,LocoTag P4P,120,12000
Jun,2021,AMAR,Canada,LocoTag E4BL,792,79200
Jun,2021,AMAR,Mexico,LocoTrack HGD4,1447,144700
Jun,2021,AMAR,Mexico,LocoTrack HGR4,1206,120600
Jun,2021,AMAR,Mexico,LocoTrack HGP4,1206,120600
Jun,2021,AMAR,Mexico,LocoTrack HFR4,1206,120600
Jun,2021,AMAR,Mexico,LocoTag P4P,120,12000
Jun,2021,AMAR,Mexico,LocoTag E4BL,792,79200
Jul,2021,EMEA,United Kingdom,LocoTrack HGD4,1632,163200
Jul,2021,EMEA,United Kingdom,LocoTrack HGR4,1359,135900
Jul,2021,EMEA,United Kingdom,LocoTrack HGP4,1359,135900
Jul,2021,EMEA,United Kingdom,LocoTrack HFR4,1359,135900
Jul,2021,EMEA,United Kingdom,LocoTag P4P,136,13600
Jul,2021,EMEA,United Kingdom,LocoTag E4BL,896,89600
Jul,2021,EMEA,Germany,LocoTrack HGD4,1632,163200
Jul,2021,EMEA,Germany,LocoTrack HGR4,1359,135900
Jul,2021,EMEA,Germany,LocoTrack HGP4,1359,135900
Jul,2021,EMEA,Germany,LocoTrack HFR4,1359,135900
Jul,2021,EMEA,Germany,LocoTag P4P,136,13600
Jul,2021,EMEA,Germany,LocoTag E4BL,896,89600
Jul,2021,EMEA,France,LocoTrack HGD4,1632,163200
